adult,belongs_to_collection,sequel,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,War,TV_Movie,Horror,Western,Foreign,Comedy,Documentary,Science_Fiction,Mystery,Fantasy,Crime,Action,Adventure,Drama,Thriller,Family,Animation,Romance,History,Music,vote_total
False,,0,15000000.0,"['Comedy', 'Music']",https://www.uphe.com/movies/popstar-never-stop-never-stopping,341012,tt3960412,en,Popstar: Never Stop Never Stopping,"When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.",5.285419999999999,/m9k2MCvZJWkV5DfJY9fueeeqNxb.jpg,"['Universal Pictures', 'Apatow Productions', 'Party Over', 'Lonely Island, The']",['US'],6/3/2016,9496130.0,86,['en'],Released,,Popstar: Never Stop Never Stopping,False,6.6,348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2296.7999999999997
False,The Conjuring Collection,1,40000000.0,['Horror'],http://www.warnerbros.com/conjuring-2,259693,tt3065204,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,14.767317000000002,/e3lBJCedHnZPfNfmBArKHZXXNC0.jpg,"['New Line Cinema', 'Dune Entertainment', 'The Safran Company', 'Evergreen Media Group', 'warner bross Turkey', 'Soho VFX', 'Atomic Monster']","['CA', 'US']",5/13/2016,320170008.0,134,['en'],Released,The next true story from the case files of Ed and Lorraine Warren,The Conjuring 2,False,7.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14126.0
False,Ghostbusters Collection,1,144000000.0,"['Action', 'Fantasy', 'Comedy']",http://www.ghostbusters.com/,43074,tt1289401,en,Ghostbusters,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",17.162744,/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg,"['Columbia Pictures', 'Village Roadshow Pictures', 'Montecito Picture Company, The', 'LStar Capital', 'Feigco Entertainment', 'Pascal Pictures', 'Ghostcorps']",['US'],7/14/2016,229147509.0,116,['en'],Released,Who You Gonna Call?,Ghostbusters,False,5.3,2203,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11675.9
False,,0,15000000.0,"['Horror', 'Science Fiction', 'Thriller']",,168098,tt0775440,en,Cell,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",10.752519,/c5N6Pw3P6TqQnGcqiVkhO9u85KB.jpg,"['120dB Films', 'Benaroya Pictures', 'The Genre Co.', 'Cargo Entertainment', 'International Film Trust']",['US'],7/6/2016,1133031.0,98,['en'],Released,When everyone is connected no one is safe.,Cell,False,4.4,325,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1430.0000000000002
False,,0,50000000.0,"['Action', 'Comedy']",http://www.centralintelligencemovie.com/,302699,tt1489889,en,Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",11.374041,/9M5ibpQUjoVFjjnP2AdLcof4hAk.jpg,"['New Line Cinema', 'Universal Pictures', 'Bluegrass Films', 'Principato-Young Entertainment']",['US'],6/15/2016,216972543.0,107,['en'],Released,Saving the world takes a little Hart and a big Johnson,Central Intelligence,False,6.2,1699,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10533.800000000001
False,,0,15000000.0,"['Drama', 'History']",,267192,tt1703957,en,Genius,"New York in the 1920s. Max Perkins, literary editor at Scribner’s Sons is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer named Thomas Wolfe falls into his hands, Perkins is convinced he has discovered a literary genius. Together the two men set out to work on a version for publication and a seemingly endless struggle over every single phrase ensues. During this process, Perkins the gentle family man and Wolfe the eccentric author become close – a relationship eyed with suspicion by their wives. When ‘Look Homeward, Angel’ becomes a resounding success, the writer grows increasingly paranoid.",11.451353999999998,/nwnmZkRkXpu11Zfku8DUSRu7JWs.jpg,"['Desert Wolf Productions', 'Michael Grandage Company', 'Pinewood Pictures', 'Riverstone Pictures']","['GB', 'US']",6/10/2016,5681622.0,104,['en'],Released,Max Perkins discovered Ernest Hemingway and F. Scott Fitzgerald. But he never met anyone like Thomas Wolfe.,Genius,False,6.5,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1131.0
False,The Bourne Collection,1,120000000.0,"['Action', 'Thriller']",http://www.jasonbournemovie.com,324668,tt4196776,en,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,19.133256,/lFSSLTlFozwpaGlO31OoUeirBgQ.jpg,"['The Kennedy/Marshall Company', 'Captivate Entertainment', 'Pearl Street Films', 'Double Negative', 'Perfect World (Beijing) Pictures Co.']","['GB', 'US', 'CN']",7/27/2016,415484914.0,123,['en'],Released,You know his name,Jason Bourne,False,5.9,2386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14077.400000000001
False,,0,180000000.0,"['Action', 'Adventure']",http://legendoftarzan.com,258489,tt0918940,en,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",45.382979999999996,/6FxOPJ9Ysilpq0IgkrMJ7PubFhq.jpg,"['Village Roadshow Pictures', 'Dark Horse Entertainment', 'Jerry Weintraub Productions', 'RatPac-Dune Entertainment', 'Beagle Pug Films', 'Riche Productions', 'Village Roadshow Films North America']","['CA', 'GB', 'US']",6/29/2016,356743061.0,109,['en'],Released,Human. Nature.,The Legend of Tarzan,False,5.5,2488,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13684.0
False,The Purge Collection,1,10000000.0,"['Action', 'Horror', 'Thriller']",http://www.purgeelectionyear.com,316727,tt4094724,en,The Purge: Election Year,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",13.1789,/bjOJFjUffRZQpNQ9g3yvc9F6LBM.jpg,"['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions']","['FR', 'US']",6/29/2016,118587880.0,105,['en'],Released,Keep America great,The Purge: Election Year,False,6.1,1356,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8271.6
False,,0,33000000.0,['Comedy'],http://www.foxmovies.com/movies/mike-and-dave-need-wedding-dates,316023,tt2823054,en,Mike and Dave Need Wedding Dates,"Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",12.237571,/u8ynhM5I8D7jG2dUE6KlsOgwYYp.jpg,"['Twentieth Century Fox Film Corporation', 'Chernin Entertainment', 'TSG Entertainment']",['US'],7/7/2016,77068246.0,98,['en'],Released,They needed hot dates. They got hot messes.,Mike and Dave Need Wedding Dates,False,5.9,901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315.900000000001
False,Ice Age Collection,1,105000000.0,"['Adventure', 'Animation', 'Family', 'Comedy']",http://www.iceagemovies.com/films/ice-age-collision-course,278154,tt3416828,en,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",20.151037,/gRi7lTBBiRBhn9aJID5MdldcJEJ.jpg,"['Blue Sky Studios', 'Twentieth Century Fox Animation']",['US'],6/23/2016,408579038.0,100,['en'],Released,One small step. One giant mess.,Ice Age: Collision Course,False,5.6,1170,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6552.0
False,,0,4900000.0,"['Horror', 'Thriller']",http://www.lightsoutmovie.com/,345911,tt4786282,en,Lights Out,"When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.",11.494907000000001,/sXqrTXcBf9TdIv5rfgeFNu9Iwu7.jpg,"['New Line Productions', 'Matter Productions', 'Atomic Monster']",['US'],7/21/2016,148868835.0,81,['en'],Released,,Lights Out,False,6.3,1174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7396.2
False,,0,65000000.0,"['Adventure', 'Family', 'Fantasy']",http://movies.disney.com/petes-dragon-2016,294272,tt2788732,en,Pete's Dragon,"Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",12.189941000000001,/t197z6QAwIYbDU3paUlBIGWSv6l.jpg,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures']",['US'],8/10/2016,143695338.0,102,['en'],Released,Some secrets are too big to keep.,Pete's Dragon,False,6.2,697,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4321.400000000001
False,,0,15000000.0,['Comedy'],,372411,tt2112096,en,Absolutely Fabulous: The Movie,"Edina and Patsy are still oozing glitz and glamor, living the high life they are accustomed to; shopping, drinking and clubbing their way around London's trendiest hot-spots. Blamed for a major incident at an uber fashionable launch party, they become entangled in a media storm and are relentlessly pursued by the paparazzi. Fleeing penniless to the glamorous playground of the super-rich, the French Riviera, they hatch a plan to make their escape permanent and live the high life forever more!",6.395748,/4QbgnbqC9vKPh3wFzFAb3CiFZ6T.jpg,"['Fox Searchlight Pictures', 'British Film Company']",['GB'],7/1/2016,37915971.0,91,['en'],Released,,Absolutely Fabulous: The Movie,False,5.3,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.8
False,,0,19000000.0,"['Mystery', 'Adventure', 'Crime']",http://www.playnerve.com/,328387,tt3531824,en,Nerve,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",14.9837,/uM1dNEmcAeyDGjMcFLlkKOyBgft.jpg,"['Lionsgate', 'Allison Shearmur Productions', 'Keep Your Head']",['US'],7/27/2016,85241496.0,96,['en'],Released,Are you a watcher or a player?,Nerve,False,7.1,2262,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,16060.199999999999
False,,0,60000000.0,"['Drama', 'History']",http://www.sully-movie.com/#home,363676,tt3263904,en,Sully,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",18.275689,/h6O5OE3ueRVdCc7V7cwTiQocI7D.jpg,"['Malpaso Productions', 'Warner Bros.', 'Kennedy/Marshall Company, The', 'FilmNation Entertainment', 'RatPac Entertainment', 'Flashlight Films']",['US'],9/7/2016,238470033.0,96,['en'],Released,The Untold Story Behind the Miracle on the Hudson.,Sully,False,7.0,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14742.0
False,,0,25000000.0,"['Crime', 'Drama', 'Thriller']",http://www.theinfiltrator.com/,325789,tt1355631,en,The Infiltrator,A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,11.504398,/xcyj3UUtW7banYo1iQiT4wqSPjY.jpg,['Good Films'],['GB'],7/13/2016,15436808.0,127,"['en', 'es']",Released,The true story of one man against the biggest drug cartel in history.,The Infiltrator,False,6.6,592,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3907.2
False,,0,40000000.0,"['Comedy', 'Crime', 'Drama']",http://www.wardogsthemovie.com/,308266,tt2005151,en,War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",16.453573000000002,/wJXku1YhMKeuzYNEHux7XtaYPsE.jpg,"['The Mark Gordon Company', 'Green Hat Films', 'Warner Bros.', 'Joint Effort']","['KH', 'US']",8/17/2016,86234523.0,114,"['sq', 'ar', 'en', 'ro']",Released,An American dream,War Dogs,False,6.8,1392,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9465.6
False,,0,3500000.0,"['Action', 'Animation', 'Crime', 'Drama']",http://www.dccomics.com/movies,382322,tt4853102,en,Batman: The Killing Joke,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness. Based on the graphic novel by Alan Moore and Brian Bolland.",6.488277,/zm0ODjtfJfJW0W269LqsQl5OhJ8.jpg,"['DC Comics', 'Warner Bros. Animation']",['US'],7/21/2016,3775000.0,72,['en'],Released,The madness begins.,Batman: The Killing Joke,False,6.2,485,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3007.0
False,,0,75000.0,"['Crime', 'Drama']",,173689,tt0019096,en,Lights of New York,Eddie is conned into fronting a speakeasy for a local gangster who intends to framed him for the murder of a cop.,0.251353,/3z3obyNmEyN6KEUGlrQ4SKPJPL2.jpg,"['Warner Bros.', 'The Vitaphone Corporation']",['US'],7/18/1928,1200000.0,57,['en'],Released,"The first ""All Talking"" picture",Lights of New York,False,5.7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17.1
False,,0,20000000.0,['Comedy'],http://stxmovies.com/badmoms/,376659,tt4651520,en,Bad Moms,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",9.362055999999999,/8sH6LX06JijKQehWo0iSJtbp446.jpg,"['STX Entertainment', 'Huayi Brothers Pictures', 'BillBlock Media']",['US'],7/28/2016,183936074.0,100,"['ru', 'en']",Released,Party like a mother.,Bad Moms,False,6.3,1287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8108.099999999999
False,,0,12000000.0,"['Crime', 'Drama', 'Thriller', 'Western']",http://hellorhighwater.movie/,338766,tt2582782,en,Hell or High Water,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,12.565896,/6YOrNBdoXvT8aC5VPLkkN6t5z0V.jpg,"['Sidney Kimmel Entertainment', 'Film 44', 'OddLot Entertainment']",['US'],8/12/2016,37589296.0,102,['en'],Released,Blood always follows money.,Hell or High Water,False,7.2,1304,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9388.800000000001
False,,0,9900000.0,"['Crime', 'Horror', 'Thriller']",http://www.dontbreathe-movie.com/site/,300669,tt4160708,en,Don't Breathe,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,25.869882999999998,/lw0IqOSMsQcy1QnVIEIDppLmNwk.jpg,"['Ghost House Pictures', 'Sony Pictures Releasing', 'Screen Gems', 'Stage 6 Films', 'Good Universe', 'Blind Man Productions']",['US'],8/25/2016,157100845.0,88,"['en', 'uk']",Released,"This house looked like an easy target, until they found out what was inside.",Don't Breathe,False,6.7,1830,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12261.0
False,,0,5500000.0,"['Drama', 'Thriller', 'Horror', 'Adventure']",https://47metersdownmovie.com/,403119,tt2932536,en,47 Meters Down,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",52.854103,/2IgdRUTdHyoI3nFORcnnYEKOGIH.jpg,"['Dimension Films', 'Tea Shop & Film Company', 'The Fyzz Facility', 'Flexibon Films']",['GB'],6/15/2017,44235023.0,89,['en'],Released,No way out. No way up. No chance in hell.,47 Meters Down,False,5.1,548,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2794.7999999999997
False,,0,5000000.0,"['History', 'Documentary']",http://www.dineshdsouza.com/movies/hillarys-america/,391995,tt5646136,en,Hillary's America: The Secret History of the Democratic Party,"In his newest film, Dinesh D’Souza will expose the secret history of the Democrats and the true motivations of Hillary.",1.628629,/eHwsT4jYt9y8La2Vw8xddiqz6n6.jpg,[],[],7/1/2016,13000000.0,107,['en'],Released,,Hillary's America: The Secret History of the Democratic Party,False,6.6,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,184.79999999999998
False,,0,9000000.0,"['Comedy', 'Drama']",http://stxmovies.com/theedgeofseventeen/,376660,tt1878870,en,The Edge of Seventeen,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",9.51953,/gxK80WUwkQePpXpzRdpob0i7DD5.jpg,"['Gracie Films', 'STX Entertainment']",['US'],11/18/2016,18803648.0,104,['en'],Released,You're only young once... is it over yet?,The Edge of Seventeen,False,7.3,952,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6949.599999999999
False,,0,9000000.0,"['History', 'Thriller', 'War']",http://www.bleeckerstreetmedia.com/anthropoid,351339,tt4190530,en,Anthropoid,"In December 1941, Czech soldiers Jozef Gabčík and Jan Kubiš parachute into their occupied homeland to assassinate Nazi officer Reinhard Heydrich.",8.475983,/egWtIihm9ICfPRPi3LZIjLvADMF.jpg,"['LD Entertainment', '22h22', 'Lucky Man Films']","['CZ', 'FR', 'GB']",8/12/2016,4600000.0,120,"['cs', 'de', 'en']",Released,Resistance has a code name,Anthropoid,False,6.9,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1731.9
